Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
CUST1785,Simran Kaur,M,,Delhi,2023-05-16,2021-04-30,,,test@domain.com,,india
CUST1460,Anjali Gupta,M,30 years,mumbai,2021-02-11,2024-03-14,15640.36,3.0,test@domain.com,6236697081.0,InDia
CUST1176,Anjali Gupta,MALE,30 years,Chennai,2020-07-20,2021-09-02,,1.0,user@example.com,,India
CUST1396,Neha Verma,,,CHENNAI,2021-05-07,2023-11-27,21364.97,5.0,invalid_email,7734152049.0,india
CUST1404,Rahul Sharma,,,delhi,2020-12-26,2025-02-02,35151.78,5.0,user@example.com,,india
CUST1844,Amit Kumar,MALE,30 years,,2020-07-28,2022-03-27,,,user@example.com,,india
CUST1566,Rohit Mehta,F,,hyderabad,2022-12-09,2022-07-06,,2.0,invalid_email,,InDia
CUST1599,Kavya Nair,F,30 years,Mumbai,2021-09-27,2022-06-15,16052.87,,user@example.com,9267117168.0,India
CUST1323,Arjun Singh,F,,Delhi,2021-08-12,2022-05-21,32435.17,5.0,invalid_email,8831004818.0,india
CUST1772,Simran Kaur,f,44,Hyderabad,2023-10-18,2024-06-30,,,test@domain.com,7069217775.0,India
CUST1295,Vikas Yadav,,30 years,Chennai,2022-08-13,2023-07-19,,,invalid_email,7443058085.0,india
CUST1798,Anjali Gupta,F,22,Chennai,2020-04-05,2021-11-04,4561.45,2.0,test@domain.com,6164045302.0,india
CUST1130,Vikas Yadav,F,,delhi,2023-11-24,2022-05-02,46970.99,2.0,invalid_email,7600856611.0,InDia
CUST1147,Priya Singh,F,30 years,Delhi,2021-05-31,2022-04-08,,1.0,user@example.com,,india
CUST1982,Rohit Mehta,,,Chennai,2020-09-05,2022-01-31,2368.83,4.0,test@domain.com,,India
CUST1750,Kavya Nair,f,30 years,Kolkata,2021-08-21,2021-08-29,49193.71,3.0,user@example.com,7021133207.0,India
CUST1251,Priya Singh,m,,Kolkata,2022-07-02,2023-09-25,,,invalid_email,,india
CUST1944,Arjun Singh,M,54,Kolkata,2020-04-16,2021-03-26,,4.0,test@domain.com,8175967304.0,india
CUST1163,Rohit Mehta,m,,CHENNAI,2022-03-12,2024-03-21,7059.99,4.0,test@domain.com,,InDia
CUST1468,Simran Kaur,FEMALE,,CHENNAI,2023-09-16,2024-11-18,20378.68,,test@domain.com,6111006632.0,india
CUST1014,Kavya Nair,FEMALE,30 years,Chennai,2022-01-06,2024-03-28,48263.16,5.0,test@domain.com,6304492764.0,India
CUST1490,Amit Kumar,m,33,delhi,2020-12-20,2024-12-06,,3.0,invalid_email,7864788445.0,InDia
CUST1428,Priya Singh,MALE,30 years,Kolkata,2022-11-25,2022-10-04,,,test@domain.com,9079013691.0,india
CUST1312,Kavya Nair,f,30 years,hyderabad,2021-09-04,2022-12-06,,4.0,test@domain.com,8044185291.0,india
CUST1650,Rohit Mehta,F,51,Delhi,2020-01-29,2022-03-16,9467.06,4.0,invalid_email,7119624167.0,India
CUST1909,Neha Verma,f,20,Hyderabad,2023-11-21,2021-05-17,45379.23,3.0,invalid_email,7452058712.0,india
CUST1063,Amit Kumar,MALE,34,Kolkata,2023-10-12,2023-01-13,,2.0,test@domain.com,,InDia
CUST1289,Rohit Mehta,MALE,23,Hyderabad,2023-11-24,2022-12-14,17455.3,4.0,test@domain.com,7554165081.0,India
CUST1350,Arjun Singh,f,30 years,mumbai,2020-02-28,2021-01-22,,,test@domain.com,,InDia
CUST1061,Anjali Gupta,M,34,CHENNAI,2021-08-24,2024-04-18,27675.65,2.0,invalid_email,9780257135.0,India
CUST1062,Rohit Mehta,MALE,48,mumbai,2022-04-12,2022-05-11,14081.12,1.0,test@domain.com,,india
CUST1504,Vikas Yadav,M,30 years,Hyderabad,2021-09-03,2024-02-07,4197.0,3.0,invalid_email,8347102370.0,india
CUST1412,Priya Singh,M,43,Delhi,2022-11-30,2023-01-04,,4.0,test@domain.com,6900972378.0,India
CUST1654,Vikas Yadav,f,43,Chennai,2020-04-09,2021-01-12,27747.77,3.0,test@domain.com,,InDia
CUST1100,Rahul Sharma,M,,Delhi,2022-12-01,2022-06-12,,5.0,test@domain.com,9081161466.0,India
CUST1690,Vikas Yadav,FEMALE,,Delhi,2023-03-13,2023-07-10,,1.0,test@domain.com,,india
CUST1843,Rohit Mehta,f,20,Kolkata,2023-06-18,2022-04-14,,4.0,test@domain.com,8187282011.0,India
CUST1509,Kavya Nair,f,19,Mumbai,2021-06-28,2021-02-17,,3.0,user@example.com,,InDia
CUST1113,Vikas Yadav,FEMALE,30 years,Chennai,2023-09-15,2023-04-14,7662.29,4.0,test@domain.com,,India
